Instrument,Date,Time,Record Type,Price,Volume,Value,Bid Price,Bid Size,Ask Price,Ask Size,Midpoint Price,Spread,Relative Spread,Qualifiers
"WOW","2016-05-03","10:09:40.692","TRADE","21.700","126","2734.2","","","","","21.7","","","Si"
"WOW","2016-05-03","10:09:40.692","TRADE","21.700","500","10850","","","","","21.7","","","Si"
"WOW","2016-05-03","10:09:40.692","TRADE","21.700","59","1280.3","","","","","21.7","","","Si"
"WOW","2016-05-03","10:09:40.692","TRADE","21.700","300","6510","","","","","21.7","","","Si"
"WOW","2016-05-03","10:09:40.692","TRADE","21.700","300","6510","","","","","21.7","","","Si"
"WOW","2016-05-03","10:09:40.692","TRADE","21.700","792","17186.4","","","","","21.7","","","Si"
"WOW","2016-05-03","10:09:40.736","TRADE","21.690","200","4338","","","","","21.69","","","XT Si"
"WOW","2016-05-03","10:09:40.736","TRADE","21.690","200","4338","","","","","21.69","","","XT Si"
"WOW","2016-05-03","10:09:40.736","TRADE","21.690","100","2169","","","","","21.69","","","Si"
"WOW","2016-05-03","10:09:41.512","TRADE","21.700","5000","108500","","","","","21.7","","","Bi"
"WOW","2016-05-03","10:09:41.977","TRADE","21.700","5000","108500","","","","","21.7","","","Bi"
"WOW","2016-05-03","10:09:41.977","TRADE","21.700","11","238.7","","","","","21.7","","","Bi"
"WOW","2016-05-03","10:09:44.625","TRADE","21.700","5000","108500","","","","","21.7","","","Si"
"WOW","2016-05-03","10:09:44.625","TRADE","21.700","200","4340","","","","","21.7","","","Si"
"WOW","2016-05-03","10:09:44.625","TRADE","21.700","300","6510","","","","","21.7","","","Si"
"WOW","2016-05-03","10:09:45.147","TRADE","21.700","1000","21700","","","","","21.7","","","Bi"
"WOW","2016-05-03","10:09:48.056","TRADE","21.700","3500","75950","","","","","21.7","","","Bi"
"WOW","2016-05-03","10:09:48.056","TRADE","21.700","656","14235.2","","","","","21.7","","","Bi"
"WOW","2016-05-03","10:09:48.056","TRADE","21.700","236","5121.2","","","","","21.7","","","Bi"
"WOW","2016-05-03","10:09:48.170","TRADE","21.700","608","13193.6","","","","","21.7","","","Si"
"WOW","2016-05-03","10:09:48.170","TRADE","21.690","136","2949.84","","","","","21.69","","","Si"
"WOW","2016-05-03","10:09:50.717","TRADE","21.695","473","10261.735","","","","","21.695","","","Bi"
"WOW","2016-05-03","10:09:50.717","TRADE","21.700","348","7551.6","","","","","21.7","","","Bi"
"WOW","2016-05-03","10:09:50.717","TRADE","21.700","390","8463","","","","","21.7","","","Bi"
"WOW","2016-05-03","10:09:50.717","TRADE","21.700","1724","37410.8","","","","","21.7","","","Bi"
"WOW","2016-05-03","10:09:50.717","TRADE","21.700","2065","44810.5","","","","","21.7","","","Bi"
"WOW","2016-05-03","10:09:50.717","TRADE","21.690","1384","30018.96","","","","","21.69","","","Si"
"WOW","2016-05-03","10:09:50.717","TRADE","21.690","300","6507","","","","","21.69","","","Si"
"WOW","2016-05-03","10:09:50.717","TRADE","21.690","35","759.15","","","","","21.69","","","Si"
"WOW","2016-05-03","10:09:50.717","TRADE","21.690","200","4338","","","","","21.69","","","Si"
"WOW","2016-05-03","10:09:51.248","TRADE","21.700","5000","108500","","","","","21.7","","","Bi"
"WOW","2016-05-03","10:09:53.793","TRADE","21.690","4","86.76","","","","","21.69","","","Si"
"WOW","2016-05-03","10:09:53.793","TRADE","21.690","265","5747.85","","","","","21.69","","","Si"
"WOW","2016-05-03","10:09:53.793","TRADE","21.690","200","4338","","","","","21.69","","","Si"
"WOW","2016-05-03","10:09:59.453","TRADE","21.690","377","8177.13","","","","","21.69","","","Bi"
"WOW","2016-05-03","10:09:59.496","TRADE","21.700","244","5294.8","","","","","21.7","","","Bi"
"WOW","2016-05-03","10:10:01.281","TRADE","21.680","202","4379.36","","","","","21.68","","","Si"
"WOW","2016-05-03","10:10:01.281","TRADE","21.680","243","5268.24","","","","","21.68","","","Si"
"WOW","2016-05-03","10:10:01.282","TRADE","21.680","205","4444.4","","","","","21.68","","","Bi"
"WOW","2016-05-03","10:10:02.807","TRADE","21.670","814","17639.38","","","","","21.67","","","Si"
"WOW","2016-05-03","10:10:02.807","TRADE","21.670","2","43.34","","","","","21.67","","","Si"
"WOW","2016-05-03","10:10:02.807","TRADE","21.670","197","4268.99","","","","","21.67","","","Bi"
"WOW","2016-05-03","10:10:02.808","TRADE","21.670","100","2167","","","","","21.67","","","Bi"
"WOW","2016-05-03","10:10:02.942","TRADE","21.660","183","3963.78","","","","","21.66","","","Si"
"WOW","2016-05-03","10:10:03.452","TRADE","21.660","1488","32230.08","","","","","21.66","","","Bi"
"WOW","2016-05-03","10:10:10.035","TRADE","21.660","200","4332","","","","","21.66","","","Bi"
"WOW","2016-05-03","10:10:10.035","TRADE","21.670","3887","84231.29","","","","","21.67","","","Bi"
"WOW","2016-05-03","10:10:10.035","TRADE","21.670","883","19134.61","","","","","21.67","","","Bi"
"WOW","2016-05-03","10:10:10.035","TRADE","21.670","30","650.1","","","","","21.67","","","Bi"
"WOW","2016-05-03","10:10:10.422","TRADE","21.670","67","1451.89","","","","","21.67","","","Bi"
"WOW","2016-05-03","10:10:10.422","TRADE","21.670","164","3553.88","","","","","21.67","","","Bi"
"WOW","2016-05-03","10:10:10.422","TRADE","21.670","23","498.41","","","","","21.67","","","Bi"
"WOW","2016-05-03","10:10:11.601","TRADE","21.670","579","12546.93","","","","","21.67","","","Si"
"WOW","2016-05-03","10:10:11.741","TRADE","21.670","10","216.7","","","","","21.67","","","Si"
"WOW","2016-05-03","10:10:13.997","TRADE","21.700","12","260.4","","","","","21.7","","","Bi"
"WOW","2016-05-03","10:10:13.997","TRADE","21.700","18","390.6","","","","","21.7","","","XT Bi"
"WOW","2016-05-03","10:10:13.997","TRADE","21.700","61","1323.7","","","","","21.7","","","XT Bi"
"WOW","2016-05-03","10:10:13.997","TRADE","21.700","152","3298.4","","","","","21.7","","","Bi"
"WOW","2016-05-03","10:10:21.442","TRADE","21.670","4000","86680","","","","","21.67","","","Si"
"WOW","2016-05-03","10:10:21.444","TRADE","21.670","411","8906.37","","","","","21.67","","","Si"
"WOW","2016-05-03","10:10:21.444","TRADE","21.670","2","43.34","","","","","21.67","","","Si"
"WOW","2016-05-03","10:10:21.444","TRADE","21.670","587","12720.29","","","","","21.67","","","Si"
"WOW","2016-05-03","10:10:21.445","TRADE","21.670","4413","95629.71","","","","","21.67","","","Si"
"WOW","2016-05-03","10:10:21.445","TRADE","21.670","42","910.14","","","","","21.67","","","Si"
"WOW","2016-05-03","10:10:22.340","TRADE","21.650","193","4178.45","","","","","21.65","","","Si"
"WOW","2016-05-03","10:10:22.340","TRADE","21.650","50","1082.5","","","","","21.65","","","Si"
"WOW","2016-05-03","10:10:22.340","TRADE","21.650","220","4763","","","","","21.65","","","Si"
"WOW","2016-05-03","10:10:22.340","TRADE","21.650","163","3528.95","","","","","21.65","","","Si"
"WOW","2016-05-03","10:10:22.340","TRADE","21.650","42","909.3","","","","","21.65","","","Si"
"WOW","2016-05-03","10:10:22.637","TRADE","21.660","23","498.18","","","","","21.66","","","Bi"
"WOW","2016-05-03","10:10:22.637","TRADE","21.660","147","3184.02","","","","","21.66","","","Bi"
"WOW","2016-05-03","10:10:25.038","TRADE","21.640","25","541","","","","","21.64","","","Si"
"WOW","2016-05-03","10:10:25.174","TRADE","21.640","195","4219.8","","","","","21.64","","","Si"
"WOW","2016-05-03","10:10:25.174","TRADE","21.640","466","10084.24","","","","","21.64","","","Si"
"WOW","2016-05-03","10:10:25.410","TRADE","21.630","37","800.31","","","","","21.63","","","Si"
"WOW","2016-05-03","10:10:29.947","TRADE","21.640","4","86.56","","","","","21.64","","","Bi"
"WOW","2016-05-03","10:10:29.947","TRADE","21.640","140","3029.6","","","","","21.64","","","Bi"
"WOW","2016-05-03","10:10:29.947","TRADE","21.640","430","9305.2","","","","","21.64","","","Bi"
"WOW","2016-05-03","10:10:29.947","TRADE","21.640","292","6318.88","","","","","21.64","","","Bi"
"WOW","2016-05-03","10:10:29.947","TRADE","21.640","438","9478.32","","","","","21.64","","","Bi"
"WOW","2016-05-03","10:10:29.947","TRADE","21.640","220","4760.8","","","","","21.64","","","Bi"
"WOW","2016-05-03","10:10:29.947","TRADE","21.640","516","11166.24","","","","","21.64","","","Bi"
"WOW","2016-05-03","10:10:29.947","TRADE","21.640","115","2488.6","","","","","21.64","","","Bi"
"WOW","2016-05-03","10:10:29.947","TRADE","21.640","42","908.88","","","","","21.64","","","Bi"
"WOW","2016-05-03","10:10:29.947","TRADE","21.650","3","64.95","","","","","21.65","","","Bi"
"WOW","2016-05-03","10:10:29.947","TRADE","21.650","51","1104.15","","","","","21.65","","","Bi"
"WOW","2016-05-03","10:10:29.947","TRADE","21.650","43","930.95","","","","","21.65","","","Bi"
"WOW","2016-05-03","10:10:29.947","TRADE","21.660","170","3682.2","","","","","21.66","","","Bi"
"WOW","2016-05-03","10:10:29.947","TRADE","21.660","11","238.26","","","","","21.66","","","Bi"
"WOW","2016-05-03","10:10:29.947","TRADE","21.660","36","779.76","","","","","21.66","","","Bi"
"WOW","2016-05-03","10:10:29.947","TRADE","21.660","1","21.66","","","","","21.66","","","Bi"
"WOW","2016-05-03","10:10:29.947","TRADE","21.670","170","3683.9","","","","","21.67","","","Bi"
"WOW","2016-05-03","10:10:29.947","TRADE","21.670","19","411.73","","","","","21.67","","","Bi"
"WOW","2016-05-03","10:10:29.947","TRADE","21.670","963","20868.21","","","","","21.67","","","Bi"
"WOW","2016-05-03","10:10:29.947","TRADE","21.670","2","43.34","","","","","21.67","","","Bi"
"WOW","2016-05-03","10:10:29.947","TRADE","21.670","1","21.67","","","","","21.67","","","Bi"
"WOW","2016-05-03","10:10:29.947","TRADE","21.680","941","20400.88","","","","","21.68","","","Bi"
"WOW","2016-05-03","10:10:29.947","TRADE","21.690","347","7526.43","","","","","21.69","","","Bi"
"WOW","2016-05-03","10:10:29.947","TRADE","21.690","45","976.05","","","","","21.69","","","Bi"
"WOW","2016-05-03","10:10:29.950","TRADE","21.625","47","1016.375","","","","","21.625","","","Bi"
"WOW","2016-05-03","10:10:29.950","TRADE","21.630","383","8284.29","","","","","21.63","","","Bi"
"WOW","2016-05-03","10:10:29.950","TRADE","21.630","47","1016.61","","","","","21.63","","","Bi"
"WOW","2016-05-03","10:10:31.289","TRADE","21.640","32","692.48","","","","","21.64","","","Bi"
"WOW","2016-05-03","10:10:31.409","TRADE","21.640","319","6903.16","","","","","21.64","","","Bi"
"WOW","2016-05-03","10:10:31.537","TRADE","21.640","223","4825.72","","","","","21.64","","","Si"
"WOW","2016-05-03","10:10:31.794","TRADE","21.640","36","779.04","","","","","21.64","","","Si"
"WOW","2016-05-03","10:10:31.953","TRADE","21.640","36","779.04","","","","","21.64","","","Si"
"WOW","2016-05-03","10:10:31.953","TRADE","21.640","24","519.36","","","","","21.64","","","Si"
"WOW","2016-05-03","10:10:31.953","TRADE","21.640","16","346.24","","","","","21.64","","","Si"
"WOW","2016-05-03","10:10:34.539","TRADE","21.630","8","173.04","","","","","21.63","","","Si"
"WOW","2016-05-03","10:10:35.542","TRADE","21.630","212","4585.56","","","","","21.63","","","Si"
"WOW","2016-05-03","10:10:35.542","TRADE","21.630","444","9603.72","","","","","21.63","","","Si"
"WOW","2016-05-03","10:10:35.542","TRADE","21.630","34","735.42","","","","","21.63","","","Si"
"WOW","2016-05-03","10:10:37.369","TRADE","21.610","220","4754.2","","","","","21.61","","","Si"
"WOW","2016-05-03","10:10:37.370","TRADE","21.600","200","4320","","","","","21.6","","","Si"
"WOW","2016-05-03","10:10:37.370","TRADE","21.600","494","10670.4","","","","","21.6","","","Si"
"WOW","2016-05-03","10:10:37.371","TRADE","21.600","1000","21600","","","","","21.6","","","Si"
"WOW","2016-05-03","10:10:37.371","TRADE","21.600","79","1706.4","","","","","21.6","","","Si"
"WOW","2016-05-03","10:10:37.371","TRADE","21.600","441","9525.6","","","","","21.6","","","Si"
"WOW","2016-05-03","10:10:37.634","TRADE","21.600","500","10800","","","","","21.6","","","Bi"
"WOW","2016-05-03","10:10:37.634","TRADE","21.610","3460","74770.6","","","","","21.61","","","Bi"
"WOW","2016-05-03","10:10:37.634","TRADE","21.620","4","86.48","","","","","21.62","","","Bi"
"WOW","2016-05-03","10:10:37.634","TRADE","21.630","310","6705.3","","","","","21.63","","","Bi"
"WOW","2016-05-03","10:10:37.634","TRADE","21.630","6","129.78","","","","","21.63","","","Bi"
"WOW","2016-05-03","10:10:37.634","TRADE","21.640","25","541","","","","","21.64","","","Bi"
"WOW","2016-05-03","10:10:37.634","TRADE","21.640","12","259.68","","","","","21.64","","","Bi"
"WOW","2016-05-03","10:10:37.634","TRADE","21.650","155","3355.75","","","","","21.65","","","Bi"
"WOW","2016-05-03","10:10:37.634","TRADE","21.650","22","476.3","","","","","21.65","","","Bi"
"WOW","2016-05-03","10:10:37.635","TRADE","21.650","200","4330","","","","","21.65","","","Si"
"WOW","2016-05-03","10:10:37.635","TRADE","21.650","306","6624.9","","","","","21.65","","","Si"
"WOW","2016-05-03","10:10:37.754","TRADE","21.600","200","4320","","","","","21.6","","","Bi"
"WOW","2016-05-03","10:10:37.754","TRADE","21.600","166","3585.6","","","","","21.6","","","Bi"
"WOW","2016-05-03","10:10:38.011","TRADE","21.600","219","4730.4","","","","","21.6","","","Bi"
"WOW","2016-05-03","10:10:38.080","TRADE","21.590","80","1727.2","","","","","21.59","","","Si"
"WOW","2016-05-03","10:10:38.083","TRADE","21.550","120","2586","","","","","21.55","","","Si"
"WOW","2016-05-03","10:10:39.359","TRADE","21.560","2","43.12","","","","","21.56","","","Si"
"WOW","2016-05-03","10:10:40.118","TRADE","21.580","2","43.16","","","","","21.58","","","Bi"
"WOW","2016-05-03","10:10:40.266","TRADE","21.580","277","5977.66","","","","","21.58","","","Bi"
"WOW","2016-05-03","10:10:40.266","TRADE","21.580","223","4812.34","","","","","21.58","","","Bi"
"WOW","2016-05-03","10:10:40.687","TRADE","21.570","476","10267.32","","","","","21.57","","","Bi"
"WOW","2016-05-03","10:10:40.899","TRADE","21.560","14","301.84","","","","","21.56","","","Si"
"WOW","2016-05-03","10:10:41.034","TRADE","21.560","20","431.2","","","","","21.56","","","Si"
"WOW","2016-05-03","10:10:41.082","TRADE","21.570","4","86.28","","","","","21.57","","","Bi"
"WOW","2016-05-03","10:10:41.294","TRADE","21.570","24","517.68","","","","","21.57","","","Si"
"WOW","2016-05-03","10:10:41.430","TRADE","21.580","14","302.12","","","","","21.58","","","Bi"
"WOW","2016-05-03","10:10:41.430","TRADE","21.580","3005","64847.9","","","","","21.58","","","Bi"
"WOW","2016-05-03","10:10:41.430","TRADE","21.580","22","474.76","","","","","21.58","","","Bi"
"WOW","2016-05-03","10:10:41.430","TRADE","21.580","8","172.64","","","","","21.58","","","Bi"
"WOW","2016-05-03","10:10:41.430","TRADE","21.580","430","9279.4","","","","","21.58","","","Bi"
"WOW","2016-05-03","10:10:41.430","TRADE","21.580","66","1424.28","","","","","21.58","","","Bi"
"WOW","2016-05-03","10:10:41.430","TRADE","21.575","45","970.875","","","","","21.575","","","Bi"
"WOW","2016-05-03","10:10:41.430","TRADE","21.590","1","21.59","","","","","21.59","","","Bi"
"WOW","2016-05-03","10:10:41.430","TRADE","21.600","1409","30434.4","","","","","21.6","","","Bi"
"WOW","2016-05-03","10:10:41.573","TRADE","21.570","476","10267.32","","","","","21.57","","","Bi"
"WOW","2016-05-03","10:10:41.671","TRADE","21.560","387","8343.72","","","","","21.56","","","Si"
"WOW","2016-05-03","10:10:41.671","TRADE","21.560","20","431.2","","","","","21.56","","","Si"
"WOW","2016-05-03","10:10:41.671","TRADE","21.560","282","6079.92","","","","","21.56","","","Bi"
"WOW","2016-05-03","10:10:42.300","TRADE","21.580","8","172.64","","","","","21.58","","","Bi"
"WOW","2016-05-03","10:10:42.300","TRADE","21.580","85","1834.3","","","","","21.58","","","Bi"
"WOW","2016-05-03","10:10:42.300","TRADE","21.600","438","9460.8","","","","","21.6","","","Bi"
"WOW","2016-05-03","10:10:45.558","TRADE","21.585","150","3237.75","","","","","21.585","","","Bi"
"WOW","2016-05-03","10:10:51.452","TRADE","21.590","476","10276.84","","","","","21.59","","","Bi"
"WOW","2016-05-03","10:10:51.452","TRADE","21.590","9","194.31","","","","","21.59","","","Bi"
"WOW","2016-05-03","10:10:51.452","TRADE","21.590","1","21.59","","","","","21.59","","","Bi"
"WOW","2016-05-03","10:10:51.452","TRADE","21.590","502","10838.18","","","","","21.59","","","Bi"
"WOW","2016-05-03","10:10:51.452","TRADE","21.590","430","9283.7","","","","","21.59","","","Bi"
"WOW","2016-05-03","10:10:51.452","TRADE","21.590","174","3756.66","","","","","21.59","","","Bi"
"WOW","2016-05-03","10:10:51.452","TRADE","21.590","18","388.62","","","","","21.59","","","Bi"
"WOW","2016-05-03","10:10:51.452","TRADE","21.590","25","539.75","","","","","21.59","","","Bi"
"WOW","2016-05-03","10:10:51.452","TRADE","21.585","50","1079.25","","","","","21.585","","","Bi"
"WOW","2016-05-03","10:10:51.642","TRADE","21.580","150","3237","","","","","21.58","","","Si"
"WOW","2016-05-03","10:10:51.774","TRADE","21.580","92","1985.36","","","","","21.58","","","Si"
"WOW","2016-05-03","10:10:51.774","TRADE","21.580","329","7099.82","","","","","21.58","","","Si"
"WOW","2016-05-03","10:10:56.688","TRADE","21.580","2","43.16","","","","","21.58","","","Bi"
"WOW","2016-05-03","10:10:58.210","TRADE","21.570","214","4615.98","","","","","21.57","","","Si"
"WOW","2016-05-03","10:10:58.401","TRADE","21.570","4","86.28","","","","","21.57","","","Si"
"WOW","2016-05-03","10:10:58.401","TRADE","21.570","11","237.27","","","","","21.57","","","Si"
"WOW","2016-05-03","10:10:58.401","TRADE","21.570","2","43.14","","","","","21.57","","","Si"
"WOW","2016-05-03","10:11:03.930","TRADE","21.570","185","3990.45","","","","","21.57","","","Bi"
"WOW","2016-05-03","10:11:03.930","TRADE","21.570","3","64.71","","","","","21.57","","","Bi"
"WOW","2016-05-03","10:11:03.930","TRADE","21.570","521","11237.97","","","","","21.57","","","Bi"
"WOW","2016-05-03","10:11:03.930","TRADE","21.570","8","172.56","","","","","21.57","","","Bi"
"WOW","2016-05-03","10:11:03.930","TRADE","21.570","469","10116.33","","","","","21.57","","","Bi"
"WOW","2016-05-03","10:11:03.930","TRADE","21.570","21","452.97","","","","","21.57","","","Bi"
"WOW","2016-05-03","10:11:03.931","TRADE","21.580","4","86.32","","","","","21.58","","","Bi"
"WOW","2016-05-03","10:11:03.931","TRADE","21.580","220","4747.6","","","","","21.58","","","Bi"
"WOW","2016-05-03","10:11:03.931","TRADE","21.580","8","172.64","","","","","21.58","","","Bi"
"WOW","2016-05-03","10:11:04.953","TRADE","21.570","469","10116.33","","","","","21.57","","","Bi"
"WOW","2016-05-03","10:11:04.953","TRADE","21.570","2","43.14","","","","","21.57","","","Bi"
"WOW","2016-05-03","10:11:04.953","TRADE","21.570","29","625.53","","","","","21.57","","","Bi"
"WOW","2016-05-03","10:11:05.071","TRADE","21.570","169","3645.33","","","","","21.57","","","Bi"
"WOW","2016-05-03","10:11:06.324","TRADE","21.570","50","1078.5","","","","","21.57","","","Bi"
"WOW","2016-05-03","10:11:06.324","TRADE","21.570","1","21.57","","","","","21.57","","","Bi"
"WOW","2016-05-03","10:11:06.324","TRADE","21.570","14","301.98","","","","","21.57","","","Bi"
"WOW","2016-05-03","10:11:06.324","TRADE","21.570","7","150.99","","","","","21.57","","","Bi"
"WOW","2016-05-03","10:11:07.542","TRADE","21.575","36","776.7","","","","","21.575","","","Bi"
"WOW","2016-05-03","10:11:07.569","TRADE","21.580","27","582.66","","","","","21.58","","","Bi"
"WOW","2016-05-03","10:11:07.569","TRADE","21.580","17","366.86","","","","","21.58","","","Si"
"WOW","2016-05-03","10:11:08.823","TRADE","21.560","6","129.36","","","","","21.56","","","Si"
"WOW","2016-05-03","10:11:11.174","TRADE","21.560","7","150.92","","","","","21.56","","","Si"
"WOW","2016-05-03","10:11:11.174","TRADE","21.560","81","1746.36","","","","","21.56","","","Si"
"WOW","2016-05-03","10:11:11.481","TRADE","21.565","48","1035.12","","","","","21.565","","","Bi"
"WOW","2016-05-03","10:11:11.481","TRADE","21.570","6","129.42","","","","","21.57","","","Bi"
"WOW","2016-05-03","10:11:11.481","TRADE","21.570","7","150.99","","","","","21.57","","","Bi"
"WOW","2016-05-03","10:11:11.481","TRADE","21.570","2","43.14","","","","","21.57","","","Bi"
"WOW","2016-05-03","10:11:11.637","TRADE","21.570","13","280.41","","","","","21.57","","","Si"
"WOW","2016-05-03","10:11:11.810","TRADE","21.580","10","215.8","","","","","21.58","","","XT Bi"
"WOW","2016-05-03","10:11:11.810","TRADE","21.580","28","604.24","","","","","21.58","","","Bi"
"WOW","2016-05-03","10:11:11.929","TRADE","21.580","5","107.9","","","","","21.58","","","Si"
"WOW","2016-05-03","10:11:14.847","TRADE","21.580","957","20652.06","","","","","21.58","","","Si"
"WOW","2016-05-03","10:11:14.847","TRADE","21.580","162","3495.96","","","","","21.58","","","Si"
"WOW","2016-05-03","10:11:14.847","TRADE","21.580","337","7272.46","","","","","21.58","","","Si"
"WOW","2016-05-03","10:11:14.847","TRADE","21.580","544","11739.52","","","","","21.58","","","Si"
"WOW","2016-05-03","10:11:14.848","TRADE","21.580","137","2956.46","","","","","21.58","","","Si"
"WOW","2016-05-03","10:11:15.450","TRADE","21.570","118","2545.26","","","","","21.57","","","Si"
"WOW","2016-05-03","10:11:15.573","TRADE","21.570","146","3149.22","","","","","21.57","","","Si"
"WOW","2016-05-03","10:11:16.098","TRADE","21.570","2","43.14","","","","","21.57","","","Si"
"WOW","2016-05-03","10:11:16.722","TRADE","21.570","2","43.14","","","","","21.57","","","Si"
"WOW","2016-05-03","10:11:17.331","TRADE","21.580","19","410.02","","","","","21.58","","","Bi"
"WOW","2016-05-03","10:11:17.331","TRADE","21.580","28","604.24","","","","","21.58","","","Bi"
"WOW","2016-05-03","10:11:17.331","TRADE","21.580","25","539.5","","","","","21.58","","","Bi"
"WOW","2016-05-03","10:11:17.454","TRADE","21.570","3","64.71","","","","","21.57","","","Si"
"WOW","2016-05-03","10:11:17.578","TRADE","21.570","6","129.42","","","","","21.57","","","Si"
"WOW","2016-05-03","10:11:18.363","TRADE","21.570","630","13589.1","","","","","21.57","","","Si"
"WOW","2016-05-03","10:11:18.480","TRADE","21.570","78","1682.46","","","","","21.57","","","Si"
"WOW","2016-05-03","10:11:19.152","TRADE","21.570","39","841.23","","","","","21.57","","","Si"
"WOW","2016-05-03","10:11:19.271","TRADE","21.570","5","107.85","","","","","21.57","","","Si"
"WOW","2016-05-03","10:11:19.909","TRADE","21.570","3000","64710","","","","","21.57","","","Si"
"WOW","2016-05-03","10:11:20.031","TRADE","21.570","56","1207.92","","","","","21.57","","","Si"
"WOW","2016-05-03","10:11:20.489","TRADE","21.590","3","64.77","","","","","21.59","","","XT Bi"
"WOW","2016-05-03","10:11:20.489","TRADE","21.590","21","453.39","","","","","21.59","","","Bi"
"WOW","2016-05-03","10:11:20.489","TRADE","21.590","220","4749.8","","","","","21.59","","","Bi"
"WOW","2016-05-03","10:11:20.489","TRADE","21.590","14","302.26","","","","","21.59","","","Bi"
"WOW","2016-05-03","10:11:20.489","TRADE","21.590","9","194.31","","","","","21.59","","","Bi"
"WOW","2016-05-03","10:11:20.490","TRADE","21.590","133","2871.47","","","","","21.59","","","Si"
"WOW","2016-05-03","10:11:20.739","TRADE","21.580","65","1402.7","","","","","21.58","","","Si"
"WOW","2016-05-03","10:11:20.981","OFFTR","21.570","50000","1078500","","","","","","","","S1 XT"
"WOW","2016-05-03","10:11:23.182","TRADE","21.570","4634","99955.38","","","","","21.57","","","Si"
"WOW","2016-05-03","10:11:23.182","TRADE","21.570","448","9663.36","","","","","21.57","","","XT Si"
"WOW","2016-05-03","10:11:23.183","TRADE","21.570","329","7096.53","","","","","21.57","","","Si"
"WOW","2016-05-03","10:11:23.183","TRADE","21.570","423","9124.11","","","","","21.57","","","Si"
"WOW","2016-05-03","10:11:23.183","TRADE","21.570","2","43.14","","","","","21.57","","","Si"
"WOW","2016-05-03","10:11:23.183","TRADE","21.570","530","11432.1","","","","","21.57","","","Si"
"WOW","2016-05-03","10:11:23.183","TRADE","21.570","313","6751.41","","","","","21.57","","","Si"
"WOW","2016-05-03","10:11:24.918","TRADE","21.560","333","7179.48","","","","","21.56","","","Si"
"WOW","2016-05-03","10:11:24.918","TRADE","21.560","4","86.24","","","","","21.56","","","Si"
"WOW","2016-05-03","10:11:24.918","TRADE","21.550","435","9374.25","","","","","21.55","","","Si"
"WOW","2016-05-03","10:11:24.918","TRADE","21.550","728","15688.4","","","","","21.55","","","Si"
"WOW","2016-05-03","10:11:27.440","TRADE","21.570","461","9943.77","","","","","21.57","","","Bi"
"WOW","2016-05-03","10:11:27.440","TRADE","21.570","220","4745.4","","","","","21.57","","","Bi"
"WOW","2016-05-03","10:11:27.440","TRADE","21.570","46","992.22","","","","","21.57","","","Bi"
"WOW","2016-05-03","10:11:27.440","TRADE","21.570","68","1466.76","","","","","21.57","","","Bi"
"WOW","2016-05-03","10:11:27.440","TRADE","21.570","416","8973.12","","","","","21.57","","","Bi"
"WOW","2016-05-03","10:11:27.440","TRADE","21.580","461","9948.38","","","","","21.58","","","Bi"
"WOW","2016-05-03","10:11:27.440","TRADE","21.580","77","1661.66","","","","","21.58","","","Bi"
"WOW","2016-05-03","10:11:27.440","TRADE","21.580","248","5351.84","","","","","21.58","","","Bi"
"WOW","2016-05-03","10:11:27.440","TRADE","21.580","124","2675.92","","","","","21.58","","","Bi"
"WOW","2016-05-03","10:11:27.440","TRADE","21.590","220","4749.8","","","","","21.59","","","Bi"
"WOW","2016-05-03","10:11:27.440","TRADE","21.590","527","11377.93","","","","","21.59","","","Bi"
"WOW","2016-05-03","10:11:27.440","TRADE","21.600","16","345.6","","","","","21.6","","","Bi"
"WOW","2016-05-03","10:11:27.440","TRADE","21.600","220","4752","","","","","21.6","","","Bi"
"WOW","2016-05-03","10:11:27.440","TRADE","21.600","6","129.6","","","","","21.6","","","Bi"
"WOW","2016-05-03","10:11:27.440","TRADE","21.600","127","2743.2","","","","","21.6","","","Bi"
"WOW","2016-05-03","10:11:27.440","TRADE","21.600","1","21.6","","","","","21.6","","","Bi"
"WOW","2016-05-03","10:11:27.440","TRADE","21.600","657","14191.2","","","","","21.6","","","Bi"
"WOW","2016-05-03","10:11:27.441","TRADE","21.600","50","1080","","","","","21.6","","","Si"
"WOW","2016-05-03","10:11:27.441","TRADE","21.600","1305","28188","","","","","21.6","","","Si"
"WOW","2016-05-03","10:11:27.444","TRADE","21.580","394","8502.52","","","","","21.58","","","Bi"
"WOW","2016-05-03","10:11:27.444","TRADE","21.580","22","474.76","","","","","21.58","","","Bi"
"WOW","2016-05-03","10:11:27.444","TRADE","21.575","44","949.3","","","","","21.575","","","Bi"
"WOW","2016-05-03","10:11:28.496","TRADE","21.580","23","496.34","","","","","21.58","","","Si"
"WOW","2016-05-03","10:11:28.496","TRADE","21.580","1","21.58","","","","","21.58","","","Si"
"WOW","2016-05-03","10:11:28.728","TRADE","21.570","32","690.24","","","","","21.57","","","Si"
"WOW","2016-05-03","10:11:32.068","TRADE","21.570","295","6363.15","","","","","21.57","","","Si"
"WOW","2016-05-03","10:11:35.692","TRADE","21.570","458","9879.06","","","","","21.57","","","Bi"
"WOW","2016-05-03","10:11:35.692","TRADE","21.570","251","5414.07","","","","","21.57","","","Bi"
"WOW","2016-05-03","10:11:35.692","TRADE","21.570","49","1056.93","","","","","21.57","","","Bi"
"WOW","2016-05-03","10:11:35.692","TRADE","21.570","26","560.82","","","","","21.57","","","Bi"
